accounting_error,adverse_selection_cost,average_quoted_spread_ticks,executable_mark_adjustment,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,filled_quantity_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,inventory_rms,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_drawdown_pct,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,pnl_per_second,pnl_per_traded_unit,quote_count,quote_to_trade_ratio,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit,total_traded_quantity,turnover_notional_ticks
9.313105842068126e-12,-0.06,2.97,0.7699999999953435,434.0,994.0,511.0,49.0,433.0,89.0,28.0,0.049999999999999996,9.0,0.045,0.0225,0.0,-0.11999999999534339,99999.88,-0.24000000000000002,1.4071600841722176,1.0,-0.44,2.0,0.16500000000814907,1.6499997525815277e-06,11.0,1.3034825870646767,1.2222222222222223,-0.005999999999767169,-0.013333333332815932,200.0,22.22222222222222,6.0,-0.16000000000000003,inventory_skew,0.0,0.0,9.0,90009
0.0,-0.05,28.6,0.01999999999359716,438.0,998.0,523.0,37.0,434.0,70.0,7.0,0.01,2.0,0.01,0.005,0.0,0.03999999999359716,100000.04,0.0,0.07053456158585983,0.0,0.0,1.0,0.014999999999417923,1.4999993999420324e-07,8.0,0.004975124378109453,4.0,0.0019999999996798577,0.01999999999679858,200.0,100.0,6.0,0.03,avellaneda_stoikov,0.0,0.0,2.0,19999
4.365552364049563e-11,-0.20999999999999996,5.228426395939087,0.5299999999493594,331.0,794.0,419.0,44.0,331.0,93.0,7.0,0.09000000000000001,17.0,0.085,0.05592105263157895,0.0,-0.07000000000698492,99999.93,-0.4999999999999999,1.0697095900127165,1.0,0.34,2.0,0.41999999999825377,4.199995169988092e-06,9.0,0.945273631840796,1.1176470588235294,-0.003500000000349246,-0.004117647059234407,200.0,11.764705882352942,6.0,-0.35,microstructure_adaptive,0.0,0.0,17.0,170002
3.4924424463511627e-12,-0.03,2.78,-0.01000000000523868,439.0,997.0,517.0,41.0,439.0,78.0,13.0,0.049999999999999996,6.0,0.03,0.015,0.0,-0.08000000000174623,99999.92,-0.09,3.739662368030792,2.0,-0.04,4.0,0.19999999999708962,1.9999988999715013e-06,7.0,3.616915422885572,1.3333333333333333,-0.004000000000087311,-0.013333333333624372,200.0,33.333333333333336,7.0,0.11,naive_symmetric,0.0,0.0,6.0,60011
-6.938893903907228e-18,0.0,2.8,0.05000000000000001,442.0,998.0,518.0,38.0,442.0,65.0,8.0,0.01,2.0,0.01,0.005,0.0,0.0,100000.0,0.0,0.24433888871261045,0.0,0.0,1.0,0.014999999999417923,1.4999999999417924e-07,0.0,0.05970149253731343,0.0,0.0,0.0,200.0,100.0,7.0,-0.04,inventory_skew,0.0,0.0,2.0,20005
0.0,0.0,27.365,0.0,442.0,1000.0,523.0,35.0,437.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,7.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
1.9208523660552146e-11,0.060000000000000005,5.275,0.1499999999580905,274.0,688.0,368.0,46.0,274.0,85.0,34.0,0.05,7.0,0.035,0.028455284552845527,0.0,-0.290000000022701,99999.70999999998,-0.37,4.004972034237552,1.0,-0.18,5.0,0.5599999999976717,5.599989079998011e-06,0.0,3.781094527363184,0.0,-0.01450000000113505,-0.04142857143181443,200.0,28.571428571428573,7.0,0.16,microstructure_adaptive,0.0,0.0,7.0,70032
9.313216864370588e-12,0.05,2.8,0.3799999999918509,435.0,1001.0,527.0,39.0,435.0,68.0,0.0,0.02,2.0,0.01,0.005,0.0,-0.029999999998835847,99999.97,0.009999999999999998,1.9572546515832523,1.0,-0.36,2.0,0.03999999999359716,3.999999999359716e-07,13.0,1.9203980099502487,10.5,-0.0014999999999417923,-0.014999999999417923,200.0,100.0,8.0,-0.04,naive_symmetric,0.0,0.0,2.0,20003
2.386507658158621e-11,0.06000000000000001,2.925,-0.35000000002386505,433.0,994.0,515.0,46.0,433.0,99.0,0.0,0.049999999999999996,9.0,0.045,0.0225,0.0,0.0,100000.0,0.009999999999999997,1.0858657732942596,1.0,0.12,2.0,0.06000000001222361,5.999998801222601e-07,13.0,0.8109452736318408,6.888888888888889,0.0,0.0,200.0,22.22222222222222,8.0,0.26999999999999996,inventory_skew,0.0,0.0,9.0,89985
0.0,0.0,27.23,0.0,445.0,1000.0,519.0,36.0,440.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,8.0,0.0,avellaneda_stoikov,0.0,0.0,0.0,0
